---OutputTable---
time=88161
table_size=6503
[1] - <261 16217 > true count=10, estimated count=156, Key=1370960
[1085] - <3033 > true count=13, estimated count=157, Key=3033
[1086] - <39 48 586 > true count=7, estimated count=161, Key=746489
[1087] - <39 41 101 346 393 413 479 522 586 635 695 799 1466 1786 1994 2449 2830 3035 3591 3722 6217 11493 12129 13033 > true count=1, estimated count=157, Key=2559392
[1088] - <32 41 2631 12929 16430 16431 > true count=2, estimated count=157, Key=5528936
[1089] - <39 41 48 78 251 260 297 451 2053 3279 3668 9151 10576 16430 16431 > true count=1, estimated count=157, Key=1316881
[1090] - <39 1309 > true count=4, estimated count=158, Key=716062
[1091] - <41 3160 4393 > true count=2, estimated count=156, Key=7127558
[1092] - <48 1945 > true count=3, estimated count=158, Key=1063963
[1093] - <10087 12925 12929 13174 13764 16430 16431 > true count=1, estimated count=157, Key=1040102
[1094] - <12925 12929 13174 > true count=2, estimated count=158, Key=775934
[1095] - <32 39 41 78 1973 3324 9510 16430 16431 > true count=1, estimated count=156, Key=1102126
[1096] - <32 39 225 16217 > true count=9, estimated count=158, Key=2618371
[1097] - <39 78 16430 16431 > true count=15, estimated count=169, Key=482158
[1098] - <38 41 170 513 6714 12938 16430 16431 > true count=1, estimated count=157, Key=3695029
[1099] - <32 39 237 16217 > true count=9, estimated count=157, Key=2633119
[1100] - <32 39 161 > true count=6, estimated count=158, Key=219234
[1101] - <32 176 16217 > true count=11, estimated count=160, Key=5026997
[1102] - <48 3186 > true count=20, estimated count=156, Key=1742790
[1103] - <38 39 48 213 > true count=3, estimated count=157, Key=504872
[1104] - <41 48 591 > true count=3, estimated count=158, Key=752636
[1105] - <39 41 48 49 50 89 96 222 413 479 573 591 652 677 863 1297 1414 1451 1636 1637 1640 1652 1878 2728 4297 4970 6430 10766 12473 15879 16430 > true count=1, estimated count=157, Key=1540016
[1106] - <39 41 48 413 16430 > true count=3, estimated count=158, Key=1070637
[1107] - <32 39 41 48 15832 > true count=55, estimated count=191, Key=6189586
[1108] - <48 2480 > true count=4, estimated count=156, Key=1356608
[1109] - <237 10571 > true count=3, estimated count=156, Key=5782574
[1110] - <3410 4178 5340 5976 11603 14098 16430 16431 > true count=1, estimated count=157, Key=3296850
[1111] - <48 13190 > true count=5, estimated count=156, Key=7214978
[1112] - <38 39 41 48 371 > true count=6, estimated count=158, Key=1187303
[1113] - <39 7923 > true count=11, estimated count=157, Key=4333920
[1114] - <374 1538 > true count=2, estimated count=156, Key=841660
[1115] - <237 12943 > true count=2, estimated count=156, Key=7080058
[1116] - <37 38 16217 > true count=11, estimated count=158, Key=4951516
[1117] - <39 48 5953 > true count=4, estimated count=158, Key=7342532
[1118] - <39 48 576 > true count=6, estimated count=157, Key=734199
[1119] - <374 413 > true count=8, estimated count=156, Key=226285
[1120] - <48 529 > true count=8, estimated count=158, Key=289411
[1121] - <297 544 > true count=6, estimated count=160, Key=297865
[1122] - <39 1612 > true count=30, estimated count=158, Key=881803
[1123] - <41 48 547 > true count=21, estimated count=158, Key=698560
[1124] - <39 48 5339 > true count=4, estimated count=158, Key=6587926
[1125] - <39 41 48 3759 > true count=14, estimated count=169, Key=73145
[1126] - <41 48 549 > true count=43, estimated count=163, Key=701018
[1127] - <41 418 > true count=45, estimated count=167, Key=228687
[1128] - <39 41 3510 > true count=29, estimated count=161, Key=4336256
[1129] - <32 544 824 1172 1183 1410 1444 1562 1655 2375 2629 2713 2723 3272 4201 5387 10425 15659 16430 16431 > true count=1, estimated count=157, Key=48307
[1130] - <39 48 89 1135 > true count=3, estimated count=157, Key=2397731
[1131] - <910 956 16430 16431 > true count=5, estimated count=160, Key=963295
[1132] - <32 39 41 48 1813 8317 > true count=1, estimated count=157, Key=4934532
[1133] - <32 39 438 16431 > true count=3, estimated count=159, Key=3306650
[1134] - <32 39 2002 16431 > true count=2, estimated count=158, Key=5228806
[1135] - <374 16225 > true count=2, estimated count=156, Key=1375449
[1136] - <39 41 297 16430 16431 > true count=3, estimated count=158, Key=3301288
[1137] - <39 41 1600 16217 > true count=5, estimated count=157, Key=4309347
[1138] - <39 48 1025 16217 > true count=11, estimated count=158, Key=3606501
[1139] - <39 41 1025 16217 > true count=9, estimated count=157, Key=3602672
[1140] - <39 48 89 236 297 > true count=2, estimated count=158, Key=1422477
[1141] - <32 39 48 16176 > true count=3, estimated count=157, Key=2319125
[1142] - <38 39 110 210 547 1960 5248 12929 16430 16431 > true count=1, estimated count=156, Key=1492800
[1143] - <39 48 3316 > true count=2, estimated count=156, Key=4101659
[1144] - <3103 > true count=11, estimated count=157, Key=3103
[1145] - <39 50 16430 16431 > true count=2, estimated count=158, Key=466842
[1146] - <41 10551 16217 > true count=10, estimated count=158, Key=3202131
[1147] - <39 48 1046 > true count=88, estimated count=157, Key=1311829
[1148] - <38 885 16217 > true count=11, estimated count=162, Key=5414826
[1149] - <39 48 249 1012 1172 2673 2888 4498 5405 9164 10446 15273 16430 > true count=1, estimated count=157, Key=6274695
[1150] - <38 39 41 48 170 734 > true count=2, estimated count=158, Key=3263208
[1151] - <39 41 1281 > true count=2, estimated count=156, Key=1596815
[1152] - <39 290 > true count=28, estimated count=163, Key=158669
[1153] - <14913 > true count=34, estimated count=160, Key=14913
[1154] - <48 368 413 704 733 1696 1764 2327 2843 2995 3493 4292 4642 5051 5502 10513 10630 10939 13318 14474 15002 15884 > true count=1, estimated count=156, Key=6355175
[1155] - <16217 16301 > true count=8, estimated count=157, Key=1432864
[1156] - <32 39 4698 > true count=3, estimated count=159, Key=5795207
[1157] - <39 1609 16430 16431 > true count=3, estimated count=158, Key=1319615
[1158] - <39 65 1609 16430 > true count=3, estimated count=158, Key=4758045
[1159] - <39 1497 > true count=6, estimated count=158, Key=818898
[1160] - <32 39 413 16217 > true count=10, estimated count=156, Key=2849423
[1161] - <3614 > true count=3, estimated count=156, Key=3614
[1162] - <16208 16396 > true count=3, estimated count=157, Key=1484820
[1163] - <2310 16217 > true count=7, estimated count=156, Key=1373009
[1164] - <48 78 164 290 589 684 696 1930 3294 5370 15578 16430 16431 > true count=1, estimated count=157, Key=1423734
[1165] - <3160 8068 > true count=2, estimated count=156, Key=4416356
[1166] - <32 39 438 1825 2297 2496 12685 15332 16175 16430 16431 > true count=1, estimated count=156, Key=2332416
[1167] - <41 48 653 > true count=4, estimated count=156, Key=828834
[1168] - <39 41 48 1600 > true count=9, estimated count=159, Key=3270258
[1169] - <39 41 1860 2110 2370 2603 16430 16431 > true count=1, estimated count=157, Key=5003570
[1170] - <39 48 107 589 1062 1352 1503 5051 7674 > true count=1, estimated count=156, Key=4940117
[1171] - <166 684 > true count=9, estimated count=156, Key=374314
[1172] - <269 405 > true count=5, estimated count=156, Key=221804
[1173] - <39 2894 3157 16430 16431 > true count=1, estimated count=156, Key=876819
[1174] - <225 310 > true count=165, estimated count=167, Key=169795
[1175] - <38 55 237 > true count=3, estimated count=156, Key=321396
[1176] - <2665 > true count=14, estimated count=160, Key=2665
[1177] - <877 > true count=116, estimated count=184, Key=877
[1178] - <39 48 2528 > true count=11, estimated count=157, Key=3133207
[1179] - <32 39 41 79 > true count=6, estimated count=157, Key=229201
[1180] - <267 2856 3465 16430 16431 > true count=1, estimated count=157, Key=1234793
[1181] - <12037 > true count=3, estimated count=156, Key=12037
[1182] - <39 48 2625 > true count=5, estimated count=156, Key=3252420
[1183] - <5686 > true count=2, estimated count=156, Key=5686
[1184] - <32 297 16430 16431 > true count=4, estimated count=159, Key=601944
[1185] - <39 48 325 677 796 1824 2075 2370 3394 8680 9054 9489 15344 16311 16430 16431 > true count=1, estimated count=157, Key=2386977
[1186] - <39 48 325 16430 16431 > true count=3, estimated count=158, Key=3339529
[1187] - <1393 13189 > true count=2, estimated count=156, Key=7215776
[1188] - <38 39 41 286 2327 > true count=1, estimated count=157, Key=7038681
[1189] - <39 78 297 310 345 781 795 1403 1818 1819 2792 3324 6276 9150 10446 12929 12983 13174 15812 16430 16431 > true count=1, estimated count=157, Key=5884414
[1190] - <39 78 297 1403 3324 16430 16431 > true count=2, estimated count=158, Key=1318854
[1191] - <32 4843 > true count=4, estimated count=156, Key=2649153
[1192] - <39 41 639 > true count=3, estimated count=157, Key=807797
[1193] - <39 78 9150 16430 > true count=2, estimated count=158, Key=6533045
[1194] - <39 2822 > true count=5, estimated count=156, Key=1543673
[1195] - <2818 > true count=134, estimated count=157, Key=2818
[1196] - <9 48 89 279 763 767 3805 10473 16430 16431 > true count=1, estimated count=157, Key=6549094
[1197] - <39 4077 > true count=2, estimated count=156, Key=2230158
[1198] - <32 16092 > true count=5, estimated count=156, Key=1302356
[1199] - <39 3434 > true count=32, estimated count=160, Key=1878437
[1200] - <39 961 16217 > true count=8, estimated count=158, Key=5456399
[1201] - <225 13041 > true count=38, estimated count=157, Key=7133652
[1202] - <39 1545 > true count=3, estimated count=157, Key=845154
[1203] - <48 716 5408 5537 6522 7975 12186 15979 > true count=1, estimated count=156, Key=5951111
[1204] - <32 41 549 > true count=2, estimated count=156, Key=697180
[1205] - <13616 16010 > true count=20, estimated count=156, Key=1271086
[1206] - <39 589 15578 > true count=3, estimated count=157, Key=4467584
[1207] - <4990 > true count=81, estimated count=156, Key=4990
[1208] - <39 1311 > true count=22, estimated count=159, Key=717156
[1209] - <5982 7076 16430 16431 > true count=1, estimated count=157, Key=4316007
[1210] - <32 107 309 781 885 1067 1080 1380 2310 9150 9151 9986 14326 16155 16430 16431 > true count=1, estimated count=157, Key=449932
[1211] - <13622 > true count=2, estimated count=156, Key=13622
[1212] - <39 261 16430 16431 > true count=2, estimated count=158, Key=582259
[1213] - <39 41 48 2468 > true count=4, estimated count=158, Key=5000182
[1214] - <4036 > true count=2, estimated count=156, Key=4036
[1215] - <11764 > true count=2, estimated count=156, Key=11764
[1216] - <39 48 5884 > true count=6, estimated count=157, Key=7257731
[1217] - <6266 > true count=154, estimated count=163, Key=6266
[1218] - <41 48 228 > true count=2, estimated count=157, Key=306509
[1219] - <41 16058 > true count=9, estimated count=162, Key=1283767
[1220] - <38 39 41 48 677 > true count=2, estimated count=157, Key=2028497
[1221] - <41 16156 > true count=11, estimated count=156, Key=1337373
[1222] - <39 161 16217 > true count=8, estimated count=156, Key=5018799
[1223] - <39 15891 > true count=4, estimated count=157, Key=1192416
[1224] - <1012 16430 > true count=3, estimated count=158, Key=1488222
[1225] - <32 39 48 49 80 185 215 374 716 1312 1396 1844 1854 1863 1872 2141 2207 2436 2626 2733 2789 2808 3208 3682 4316 4572 4697 5718 5850 10230 10451 10716 13944 15164 15295 15340 15345 15385 15879 16181 16243 16298 16430 16431 > true count=1, estimated count=157, Key=7096694
[1226] - <3682 5850 15988 > true count=1, estimated count=157, Key=352884
[1227] - <309 405 438 592 1269 1548 2130 2343 3316 6227 10132 13713 14976 16220 16430 16431 > true count=1, estimated count=156, Key=4589755
[1228] - <41 48 615 > true count=4, estimated count=156, Key=782132
[1229] - <39 41 332 > true count=7, estimated count=156, Key=430494
[1230] - <89 201 589 703 888 907 2906 5289 12933 > true count=1, estimated count=156, Key=5351141
[1231] - <39 78 2649 6670 > true count=1, estimated count=156, Key=1591636
[1232] - <3405 > true count=78, estimated count=158, Key=3405
[1233] - <39 48 49 15879 16430 > true count=2, estimated count=158, Key=1899433
[1234] - <39 12638 > true count=7, estimated count=158, Key=6913025
[1235] - <1143 16217 > true count=6, estimated count=156, Key=1371842
[1236] - <39 41 48 89 310 > true count=3, estimated count=157, Key=1111025
[1237] - <39 41 136 230 806 837 956 1062 1227 1291 1677 2075 2193 2726 2856 3312 3465 11491 16430 16431 > true count=1, estimated count=157, Key=1777601
[1238] - <39 885 16155 16217 > true count=10, estimated count=157, Key=159110
[1239] - <39 48 987 2537 > true count=2, estimated count=156, Key=6295559
[1240] - <39 1701 > true count=3, estimated count=156, Key=930486
[1241] - <48 4459 > true count=2, estimated count=156, Key=2439121
[1242] - <38 39 48 242 > true count=4, estimated count=156, Key=562669
[1243] - <39 48 753 > true count=5, estimated count=157, Key=951732
[1244] - <32 48 13189 16405 16430 16431 > true count=2, estimated count=158, Key=2936215
[1245] - <32 310 16217 > true count=9, estimated count=156, Key=5100295
[1246] - <39 41 48 1629 > true count=3, estimated count=157, Key=3328055
[1247] - <38 110 570 > true count=2, estimated count=156, Key=760738
[1248] - <41 48 12929 16430 16431 > true count=3, estimated count=159, Key=3829847
[1249] - <48 3035 > true count=5, estimated count=157, Key=1660193
[1250] - <39 48 116 > true count=29, estimated count=176, Key=168859
[1251] - <39 48 759 > true count=3, estimated count=158, Key=959106
[1252] - <32 38 41 48 110 475 791 927 1893 2617 2867 2963 3418 5124 12925 16430 > true count=1, estimated count=157, Key=172353
[1253] - <39 719 16430 > true count=3, estimated count=158, Key=5585802
[1254] - <525 2392 > true count=2, estimated count=157, Key=1308949
[1255] - <107 250 549 808 > true count=2, estimated count=156, Key=2421922
[1256] - <39 48 12929 16430 16431 > true count=3, estimated count=159, Key=3829845
[1257] - <48 14406 > true count=3, estimated count=157, Key=380130
[1258] - <48 413 808 > true count=6, estimated count=156, Key=1218991
[1259] - <89 405 592 659 > true count=1, estimated count=156, Key=2262579
[1260] - <32 1143 > true count=2, estimated count=156, Key=625253
[1261] - <39 16396 > true count=2, estimated count=156, Key=1468651
[1262] - <32 16396 > true count=3, estimated count=156, Key=1468644
[1263] - <38 41 1831 > true count=4, estimated count=156, Key=2272764
[1264] - <39 48 1872 16430 16431 > true count=2, estimated count=158, Key=5240792
[1265] - <3978 > true count=3, estimated count=157, Key=3978
[1266] - <175 16010 > true count=19, estimated count=157, Key=1257645
[1267] - <423 16176 > true count=2, estimated count=156, Key=1348695
[1268] - <41 809 885 16217 > true count=8, estimated count=158, Key=3850710
[1269] - <41 2081 > true count=1, estimated count=156, Key=1138348
[1270] - <32 38 39 41 48 65 110 236 237 249 640 719 1210 1479 1714 1919 2505 2746 3495 3973 5651 5862 8699 12929 13553 16430 16431 > true count=1, estimated count=157, Key=652640
