---OutputTable---
time=990001
table_size=3258
[1] - <2 446 41266 > true count=1, estimated count=2681, Key=5959878
[1192] - <1 3 6 7 205 > true count=38, estimated count=2685, Key=586512
[1193] - <6 11 27 49 64 > true count=21, estimated count=2688, Key=312799
[1194] - <3 6 7 215 > true count=156, estimated count=2699, Key=440383
[1195] - <6 7 11 27 87 321 > true count=15, estimated count=2685, Key=1459829
[1196] - <1 3 6 11 136 662 > true count=4, estimated count=2685, Key=2775425
[1197] - <6 148 1810 > true count=2734, estimated count=2759, Key=2305452
[1198] - <1 6 11 69 316 > true count=5, estimated count=2684, Key=1023003
[1199] - <3 6 11 504 1131 > true count=3, estimated count=2684, Key=4130395
[1200] - <1 6 306 > true count=2829, estimated count=2861, Key=379357
[1201] - <3 6 11 55 218 > true count=56, estimated count=2686, Key=725701
[1202] - <3 6 11 531 > true count=22, estimated count=2685, Key=1075087
[1203] - <6 11 2371 > true count=9, estimated count=2685, Key=2919982
[1204] - <6 11 138 215 > true count=78, estimated count=2694, Key=604120
[1205] - <6 64 504 > true count=97, estimated count=2695, Key=654430
[1206] - <6 269 987 > true count=323, estimated count=2710, Key=1360172
[1207] - <6 11 472 > true count=2413, estimated count=3190, Key=586111
[1208] - <6 2941 > true count=2791, estimated count=2904, Key=1608733
[1209] - <6 11 40 205 > true count=9, estimated count=2685, Key=463748
[1210] - <6 11 45 148 218 438 523 3370 > true count=2, estimated count=2683, Key=4839605
[1211] - <3 6 11 148 218 273 > true count=8, estimated count=2686, Key=1888663
[1212] - <1 6 11 45 > true count=3042, estimated count=3047, Key=106487
[1213] - <6 7 11 27 32 87 > true count=2829, estimated count=2846, Key=470680
[1214] - <6 11 148 218 470 > true count=14, estimated count=2685, Key=1914419
[1215] - <11 330 332 333 338 > true count=2413, estimated count=2861, Key=2181380
[1216] - <6 11 27 204 > true count=22, estimated count=2685, Key=445778
[1217] - <6 11 1149 > true count=41, estimated count=2687, Key=1418144
[1218] - <3 6 11 73 > true count=3120, estimated count=3473, Key=162293
[1219] - <6 824 > true count=22, estimated count=2685, Key=450734
[1220] - <4 6 11 136 > true count=6, estimated count=2684, Key=287853
[1221] - <6 11 131 148 218 > true count=5, estimated count=2684, Key=1061268
[1222] - <2 3 6 7 11 > true count=2778, estimated count=2803, Key=53207
[1223] - <1 3 6 11 55 > true count=2803, estimated count=2976, Key=182134
[1224] - <6 1140 > true count=139, estimated count=2791, Key=623586
[1225] - <6 11 90 364 > true count=3327, estimated count=3330, Key=842085
[1226] - <6 7 11 897 2300 > true count=27, estimated count=2702, Key=627775
[1227] - <6 11 514 526 529 > true count=49, estimated count=2685, Key=3140268
[1228] - <1 6 7 83 85 86 > true count=56, estimated count=2691, Key=718936
[1229] - <6 11 27 667 > true count=32, estimated count=2692, Key=1368537
[1230] - <6 230 232 > true count=288, estimated count=2701, Key=410944
[1231] - <1 6 7 11 28 32 > true count=389, estimated count=2838, Key=225373
[1232] - <6 825 > true count=2815, estimated count=2921, Key=451281
[1233] - <6 11 40 90 > true count=80, estimated count=2706, Key=234553
[1234] - <6 11 90 537 > true count=24, estimated count=2692, Key=1186874
[1235] - <6 11 148 218 397 > true count=6, estimated count=2686, Key=1713742
[1236] - <3 772 > true count=4, estimated count=2684, Key=422287
[1237] - <6 7 27 87 212 > true count=19, estimated count=2692, Key=793197
[1238] - <6 11 27 90 148 218 > true count=24, estimated count=2685, Key=1406086
[1239] - <6 2342 > true count=24, estimated count=2687, Key=1281080
[1240] - <6 7 11 27 83 148 218 > true count=41, estimated count=2687, Key=1793098
[1241] - <6 11 148 670 > true count=2711, estimated count=2719, Key=1523225
[1242] - <6 218 640 > true count=3007, estimated count=3081, Key=905812
[1243] - <1 6 11 27 77 > true count=2821, estimated count=2824, Key=282286
[1244] - <2 3 6 148 > true count=2695, estimated count=2789, Key=303981
[1245] - <6 1830 > true count=2, estimated count=2683, Key=1001016
[1246] - <1 6 11 504 1644 > true count=2, estimated count=2683, Key=5540630
[1247] - <1 6 11 21 25 39 69 77 90 142 147 148 154 155 218 228 229 239 240 241 242 247 253 254 255 258 260 266 273 281 292 306 312 353 354 356 357 358 359 364 376 379 382 431 434 438 448 458 470 472 491 497 498 504 506 514 515 518 519 521 522 527 530 537 540 554 578 579 582 584 626 627 672 675 689 741 747 759 762 763 766 772 773 774 775 777 783 784 795 845 863 870 901 969 987 1025 1026 1030 1044 1119 1121 1131 1132 1133 1134 1135 1457 1469 1515 1520 1534 1535 1536 1568 1644 1645 1646 1648 1649 1652 1656 1680 1681 1686 1691 1741 1754 1765 1805 1806 1808 1809 1810 1830 1857 1865 2029 2040 2041 2070 2071 2072 2083 2124 2133 2135 2145 2155 2156 2177 2181 2184 2261 2274 2278 2280 2281 2283 2284 2285 2292 2377 2400 2403 2423 2442 2825 2827 2889 2974 3118 3143 3145 3197 3259 3337 3348 3357 3393 3394 3418 3437 3520 3587 3717 3776 3818 3945 4001 4096 4442 4444 4507 4565 4573 4577 4660 4665 4707 4710 4711 4722 4725 4735 4737 4747 4753 4757 4758 4778 5011 5048 5110 5188 5304 5329 5620 5667 5707 5880 6213 6333 6347 6469 6557 6669 8065 8460 9806 10670 13147 13427 > true count=1, estimated count=2682, Key=4838417
[1248] - <749 > true count=20, estimated count=2684, Key=749
[1249] - <6 7 11 205 934 > true count=11, estimated count=2684, Key=2993485
[1250] - <6 11 135 303 > true count=31, estimated count=2684, Key=775817
[1251] - <6 11 39 148 218 379 > true count=2, estimated count=2683, Key=2305399
[1252] - <6 1610 > true count=4, estimated count=2683, Key=880676
[1253] - <6 11 1559 > true count=32, estimated count=2685, Key=1922034
[1254] - <6 7 11 27 83 148 205 218 > true count=4, estimated count=2685, Key=1735843
[1255] - <6 616 > true count=6, estimated count=2686, Key=336958
[1256] - <6 11 148 218 916 > true count=62, estimated count=2686, Key=3140473
[1257] - <1 6 11 12 90 470 473 537 672 1018 2357 3322 > true count=3, estimated count=2684, Key=4511253
[1258] - <6 11 458 > true count=2706, estimated count=3168, Key=568905
[1259] - <6 7 32 205 > true count=357, estimated count=2711, Key=451728
[1260] - <3 6 11 1025 > true count=8, estimated count=2685, Key=2059629
[1261] - <1 6 7 11 27 205 218 > true count=4, estimated count=2685, Key=1805915
[1262] - <1 6 11 90 132 148 218 281 423 522 537 777 987 > true count=3, estimated count=2684, Key=2166667
[1263] - <6 11 438 445 > true count=5, estimated count=2685, Key=1431210
[1264] - <6 585 > true count=30, estimated count=2695, Key=320001
[1265] - <7 27 205 1507 > true count=2803, estimated count=2803, Key=3270172
[1266] - <1 6 11 521 > true count=3720, estimated count=4049, Key=1055155
[1267] - <6 334 335 > true count=215, estimated count=2700, Key=594419
[1268] - <6 7 11 205 1052 > true count=12, estimated count=2686, Key=3317867
[1269] - <6 11 90 148 218 772 1132 > true count=4, estimated count=2685, Key=1279983
[1270] - <6 11 148 218 229 364 582 > true count=4, estimated count=2684, Key=5128416
[1271] - <1 3 6 11 27 218 438 > true count=4, estimated count=2684, Key=2822218
[1272] - <6 83 148 218 987 > true count=13, estimated count=2690, Key=3375036
[1273] - <1 6 11 445 > true count=6, estimated count=2685, Key=903687
[1274] - <1 3 6 11 77 218 > true count=71, estimated count=2687, Key=1023270
[1275] - <6 11 512 1628 1707 > true count=15, estimated count=2689, Key=1072418
[1276] - <6 1693 > true count=895, estimated count=2779, Key=926077
[1277] - <6 7 11 265 1049 > true count=6, estimated count=2684, Key=3429200
[1278] - <40 269 > true count=371, estimated count=2689, Key=147183
[1279] - <1 3 6 64 218 > true count=48, estimated count=2686, Key=735850
[1280] - <1 6 11 90 148 218 777 > true count=6, estimated count=2685, Key=4818799
[1281] - <1 6 7 11 148 987 > true count=5, estimated count=2685, Key=3975108
[1282] - <55 138 > true count=1629, estimated count=2804, Key=75541
[1283] - <6 7 11 28 32 934 > true count=10, estimated count=2685, Key=3505780
[1284] - <6 27 49 148 218 > true count=2703, estimated count=2717, Key=969242
[1285] - <1 6 3257 > true count=8, estimated count=2689, Key=4006136
[1286] - <6 11 83 138 > true count=3057, estimated count=3062, Key=383064
[1287] - <6 442 > true count=1824, estimated count=2834, Key=241780
[1288] - <6 148 218 2124 > true count=206, estimated count=2688, Key=4582016
[1289] - <3 6 11 64 269 446 > true count=3, estimated count=2684, Key=2480963
[1290] - <1 3 6 777 > true count=8, estimated count=2684, Key=1557577
[1291] - <513 > true count=100, estimated count=2684, Key=513
[1292] - <1 3 6 11 56 > true count=3011, estimated count=3014, Key=184883
[1293] - <6 11 27 303 > true count=2919, estimated count=2928, Key=643085
[1294] - <1 3 6 11 148 218 987 > true count=32, estimated count=2687, Key=5581976
[1295] - <6 7 11 27 205 218 > true count=592, estimated count=2984, Key=1415368
[1296] - <1 6 11 27 64 > true count=2865, estimated count=3177, Key=246549
[1297] - <6 7 27 205 1507 > true count=95, estimated count=2692, Key=4588326
[1298] - <3 6 11 568 > true count=59, estimated count=2693, Key=1148828
[1299] - <6 316 573 > true count=2786, estimated count=2910, Key=877075
[1300] - <6 7 27 83 148 > true count=2750, estimated count=2754, Key=609289
[1301] - <4 6 11 83 > true count=13, estimated count=2690, Key=182224
[1302] - <3 6 773 > true count=39, estimated count=2686, Key=953302
[1303] - <6 77 504 > true count=2959, estimated count=3012, Key=661541
[1304] - <3 4426 > true count=7, estimated count=2684, Key=2421025
[1305] - <6 7 11 32 321 > true count=4, estimated count=2683, Key=963559
[1306] - <1 3 6 11 2403 > true count=3, estimated count=2684, Key=6636786
[1307] - <6 7 87 88 > true count=2998, estimated count=3193, Key=286142
[1308] - <6 7 11 1155 > true count=14, estimated count=2686, Key=2319269
[1309] - <6 7 11 378 > true count=14, estimated count=2687, Key=770708
[1310] - <1 6 687 > true count=28, estimated count=2688, Key=847606
[1311] - <1 3 278 > true count=98, estimated count=2688, Key=343304
[1312] - <1490 > true count=16, estimated count=2687, Key=1490
[1313] - <1716 > true count=2699, estimated count=2699, Key=1716
[1314] - <6 11 514 2283 2284 > true count=31, estimated count=2686, Key=3966464
[1315] - <1 6 11 148 2251 > true count=4, estimated count=2685, Key=6499765
[1316] - <6 11 77 148 218 987 > true count=24, estimated count=2686, Key=4529349
[1317] - <1 3 6 314 > true count=17, estimated count=2687, Key=634818
[1318] - <1 6 11 324 338 339 > true count=64, estimated count=2691, Key=2805655
[1319] - <6 11 438 1044 > true count=6, estimated count=2685, Key=2625017
[1320] - <3 6 69 218 > true count=2936, estimated count=2994, Key=522560
[1321] - <1 3 6 11 148 218 269 > true count=4, estimated count=2684, Key=2407698
[1322] - <1 4 218 > true count=68, estimated count=2687, Key=270111
[1323] - <3 158 > true count=536, estimated count=2693, Key=86429
[1324] - <1 6 7 11 27 321 > true count=16, estimated count=2691, Key=1257533
[1325] - <6 11 337 > true count=72, estimated count=2696, Key=420196
[1326] - <1 3 6 11 215 > true count=200, estimated count=2697, Key=621974
[1327] - <3 6 11 633 > true count=32, estimated count=2685, Key=1278373
[1328] - <6 7 1868 > true count=11, estimated count=2690, Key=2299607
[1329] - <6 40 83 > true count=2758, estimated count=2785, Key=123893
[1330] - <1 6 1144 > true count=5, estimated count=2683, Key=1409259
[1331] - <3 869 > true count=1, estimated count=2682, Key=475346
[1332] - <6 269 504 > true count=2727, estimated count=2767, Key=766565
[1333] - <3 33681 > true count=1, estimated count=2682, Key=3423510
[1334] - <3333 > true count=10, estimated count=2683, Key=3333
[1335] - <6 151 269 > true count=36, estimated count=2683, Key=413204
[1336] - <6 7 11 27 83 278 > true count=22, estimated count=2688, Key=1294850
[1337] - <6 11 260 281 > true count=3128, estimated count=3129, Key=885596
[1338] - <6 324 330 331 332 333 338 339 > true count=2466, estimated count=2883, Key=4842265
[1339] - <6 11 312 > true count=2991, estimated count=3015, Key=389471
[1340] - <6 148 218 930 > true count=17, estimated count=2683, Key=2202374
[1341] - <3 1751 > true count=10, estimated count=2684, Key=957800
[1342] - <4 6 11 55 > true count=21, estimated count=2684, Key=126420
[1343] - <1 6 11 148 218 537 2072 > true count=4, estimated count=2684, Key=4494357
[1344] - <6 7 32 83 > true count=2865, estimated count=2890, Key=208582
[1345] - <1 6 11 21 148 218 > true count=553, estimated count=2748, Key=1246165
[1346] - <6 138 631 > true count=2833, estimated count=3129, Key=850991
[1347] - <6 7 27 276 897 2885 > true count=5, estimated count=2683, Key=5884124
[1348] - <6 7 11 27 777 > true count=5, estimated count=2685, Key=2207138
[1349] - <6 11 235 512 > true count=34, estimated count=2685, Key=1315254
[1350] - <2 6 7 11 83 205 > true count=3, estimated count=2683, Key=996082
[1351] - <6 11 441 7415 20142 > true count=1, estimated count=2682, Key=3196465
[1352] - <6 11 324 329 330 331 338 339 > true count=2492, estimated count=2844, Key=4647034
[1353] - <3 6 11 64 77 > true count=50, estimated count=2687, Key=356029
[1354] - <6 11 91 138 584 760 761 762 1850 7510 > true count=1, estimated count=2682, Key=3326755
[1355] - <6 11 761 > true count=2, estimated count=2683, Key=941292
[1356] - <64 514 > true count=4, estimated count=2684, Key=281222
[1357] - <7 490 > true count=28, estimated count=2684, Key=268037
[1358] - <3 2889 > true count=2, estimated count=2683, Key=1580286
[1359] - <3 1834 2889 22777 > true count=1, estimated count=2682, Key=4948343
[1360] - <6 7 27 205 934 > true count=3, estimated count=2682, Key=3013149
[1361] - <6 327 > true count=212, estimated count=2692, Key=178875
[1362] - <1 6 11 382 > true count=16, estimated count=2688, Key=778128
[1363] - <3 6 11 136 148 > true count=112, estimated count=2733, Key=694704
[1364] - <6 7 27 136 934 > true count=3, estimated count=2682, Key=2875632
[1365] - <3 4 6 7 11 > true count=64, estimated count=2683, Key=53755
[1366] - <6 27 662 > true count=4, estimated count=2682, Key=828373
[1367] - <6 64 662 2093 5028 13396 > true count=1, estimated count=2682, Key=6813009
[1368] - <1 6 11 2020 > true count=2, estimated count=2683, Key=4042662
[1369] - <3 6 11 540 > true count=2817, estimated count=3321, Key=1093024
[1370] - <3 6 11 64 3612 > true count=4, estimated count=2684, Key=2573744
[1371] - <6 11 2145 > true count=2713, estimated count=2752, Key=2642228
[1372] - <6 71 77 136 > true count=7, estimated count=2682, Key=404524
[1373] - <146 > true count=15, estimated count=2687, Key=146
[1374] - <1 6 11 148 218 762 > true count=33, estimated count=2684, Key=3639770
[1375] - <6 11 90 1025 > true count=24, estimated count=2690, Key=2159458
[1376] - <6 11 77 438 > true count=3002, estimated count=3216, Key=973590
[1377] - <1 6 631 > true count=9, estimated count=2684, Key=778782
[1378] - <3 6 11 64 670 > true count=8, estimated count=2689, Key=1986186
[1379] - <1 6 11 14 64 > true count=10, estimated count=2686, Key=220640
[1380] - <4 6 993 > true count=1, estimated count=2682, Key=1223683
[1381] - <6 7 11 27 28 32 33 35 36 37 51 87 276 278 897 1154 1155 1529 2867 3152 3170 4238 6132 6611 8819 11720 > true count=1, estimated count=2682, Key=5092122
[1382] - <6 11 90 241 423 > true count=3, estimated count=2682, Key=1759773
[1383] - <6 11 148 154 218 772 > true count=3, estimated count=2683, Key=3858651
[1384] - <6 11 326 > true count=72, estimated count=2684, Key=406677
[1385] - <6 11 25 155 > true count=2709, estimated count=2712, Key=345663
[1386] - <6 667 737 > true count=2, estimated count=2683, Key=1270628
[1387] - <6 7 27 218 278 > true count=20, estimated count=2683, Key=1235714
[1388] - <6 11 40 215 > true count=21, estimated count=2685, Key=483678
[1389] - <3 1777 > true count=6, estimated count=2687, Key=972022
[1390] - <3 6 27 215 > true count=176, estimated count=2694, Key=464963
[1391] - <1 6 40 657 659 665 > true count=2, estimated count=2681, Key=5554800
[1392] - <6 11 438 514 > true count=2, estimated count=2683, Key=1568727
[1393] - <6 329 333 339 > true count=1601, estimated count=2718, Key=1264853
[1394] - <3 6 11 64 83 148 218 273 303 638 929 987 2448 3123 5645 16045 > true count=1, estimated count=2682, Key=1236496
